Ch_1,Ch_2,Ch_3,Ch_4,Ch_5,Ch_6,Ch_7,Ch_8,Ch_9,Ch_10,Ch_11,Ch_12,Ch_13,Ch_14,Ch_15,Ch_16,Ch_17,Ch_18,Ch_19,Ch_20,Ch_21,Ch_22,Ch_23,Ch_24,Ch_25,Ch_26,Ch_27,Ch_28,Ch_29,Ch_30,Ch_31,Ch_32
0.22733268255371947,11.902392299209112,17.83656295610013,27.120548413780877,20.090064878905302,24.71553076004509,4.411903413820759,21.950270834156626,15.998240668704636,24.17792622428101,21.878224065997813,19.991390772678667,21.219725222170542,16.69259326464236,8.3940238495565,10.962745627307598,13.824473001648151,13.349845947920214,16.58493441499362,10.8539838017616,14.305340025682272,9.211619280589213,17.699103985016777,31.82462720932261,19.28030657058268,9.857111650636869,13.504612043329912,13.047411182819502,19.368114894408954,20.603902597054685,11.11986514752969,11.217769287513326
24.09936210682152,43.049552170650266,21.016620993571273,17.628701065185343,30.967695737143597,29.637515711614583,30.81550204331817,31.522671953963762,30.61560656851686,31.647044566621066,34.338265969002784,28.091131395020717,33.471855608447356,25.67458408500578,28.222103931260868,30.677109270940882,29.4939422897351,23.112419691073995,28.698219780109714,27.649756107064395,29.82869745768868,34.42768878218983,26.6329030010839,27.680661264174066,37.69284188976617,20.029871947619775,28.076849050326707,35.07652151456635,29.50914040198468,27.321250748591137,30.715309494827608,26.106773322328937
27.07387948955894,28.633382912248145,3.5655941033747496,5.49539382760488,13.234459293438265,15.79734633819363,30.464809629386195,17.280200341384035,14.972590467289873,19.90810671215465,14.027565059132073,11.529769142759315,26.578300654061316,11.752988633104955,32.64277675519015,21.158437117780934,23.836815705967066,17.466893694487414,20.281922763525255,16.484308076417147,15.561319961803893,23.457308217072054,18.854734341749506,8.866028943091285,23.646161412306174,22.862433868645347,24.57704752027704,18.88290464957635,14.440638072650167,16.67937781201386,12.313100919785505,17.72248238991125
6.344874406647585,1.0122197796195782,-8.087499014088715,-13.82713661921898,-8.93949188265728,-0.6320314855355303,9.209697664605631,-1.5326181269655546,-6.440531899279626,-6.330577145747958,-3.6860718698208235,4.71221807026521,-0.4475069883215365,2.305493818393217,6.279244498324203,0.1824349974444323,11.40152192256777,3.3975471734558176,0.1502046443728007,1.2354637869554517,-10.218030234440466,1.661824565330994,3.929952872539383,0.6488384606522701,-0.8140996789840328,1.8388499505103513,0.3087039664332508,4.579045478947805,-2.187641955435575,-2.5277279987497856,0.7256761057091845,5.3172047273725855
-5.364358865812773,-7.808883800410474,-4.407353382105969,-9.946119222427745,-7.330325599129882,-10.72559096657534,-5.412815165403644,-13.113066924371834,-3.4618211888533015,-15.321605292634922,-8.200695419836745,-7.77028285323521,-7.897357616391396,-15.483592619080282,-5.767718879177856,-10.567261668293723,-12.721508578718089,-15.03876101599015,-4.927763706377536,-7.610626842739402,-14.149486485683376,-15.830999268494018,-6.742761576114483,-5.066024648023832,-10.72420202157871,-18.235920780735043,-12.637525611635317,-13.172525657064057,-11.473913113274964,2.5514796606010286,-13.13270024747951,-6.539682769854574
-5.841988546578442,-1.3491804475085176,4.8582224940071725,11.025189769536786,6.242137425075631,-2.4273786370174855,-5.695463042357733,-0.9952339417532867,1.2362970415513572,-5.923267024295739,-6.250765047237746,12.302769407741813,-5.1248007449794315,1.125024879039348,-7.682903024973804,-6.347252358232288,-9.427669375509014,3.1261501621295418,-6.171897499751491,-4.231364013061434,-6.66206895295552,-6.67024820588207,-1.723406393388808,11.277466566624195,3.80040127213567,-2.6146931852877326,-12.896851272186936,4.536268595274254,1.1648327457918484,7.549367767856796,5.9915646893,4.2968909816466825
13.905033252316375,25.00279211957838,25.889145417092692,31.626364223522963,20.296741807119197,25.51620090137795,3.4159087796930905,24.44496824554184,26.82856290080571,15.484697126085118,19.019687617312837,26.116112465365543,12.992457671289165,16.67804933398503,3.8680731194914437,18.956613427360356,16.747113221621532,25.020432774320348,21.132568896485008,20.679762991009614,18.336263432057887,19.76532689493646,10.262898257112354,17.39652829629691,17.652029337762887,13.14422093099552,18.625271389545613,13.267952720373419,25.131498038123556,24.983569282439642,20.669349898417032,16.550034043854602
15.951886047664045,27.28501811716282,20.474099396284828,25.16151462953286,24.983366881631518,14.173398884282586,22.66604294282917,18.49512960972711,11.40668614080149,18.129890948570797,28.111179907496116,18.171636349308084,21.976065968804658,12.10559215113344,18.044456525713727,23.346761331870518,20.14389005597406,32.346659744639496,27.51147666117494,29.183071554326105,21.931578093108616,27.709158191134417,20.321375621321078,18.17036645665916,23.957095415507595,11.80338900231976,17.93684372811715,22.764766212312907,22.29466093089862,8.833096540533868,18.95943479278702,26.47778659800188
22.327453918972143,2.3208705777722107,1.9714743091040905,-9.612916893166075,3.2245108326298606,-0.21566166948073645,10.665519823257787,-7.899053920061102,8.144048564837616,0.07845002978398005,-2.045347426110984,-1.058463389796195,12.369154390507672,9.909292207068551,14.135134387768437,-1.3571611988383452,-3.972750374429014,14.646377137741029,16.051855832166122,2.1654434884287705,-4.294435565795012,11.000223071644635,10.564180297180854,0.46034903070440114,7.993125222980684,7.5078220717655215,6.8125010962434915,-0.5827524002102232,5.636183041596437,-5.6810916829503855,-4.4038843438279995,2.5839003480130853
-16.43308755887642,-28.106233506670442,-21.734594459417636,-34.9045650347805,-21.10278580354755,-30.31861853099604,-12.362031362532331,-18.014731530842102,-18.904945131862693,-17.553063016403044,-22.441786974977457,-24.978011031111397,-15.751180272800585,-22.624453079850106,-11.29232561152432,-16.95810542582505,-23.15339922653773,-8.26495400835254,-30.364920899933928,-13.05794052734966,-22.707881389537544,-17.245170575895088,-16.036249686644712,-22.517862075485898,-25.10685015933225,-20.92530056156028,-23.906699362301897,-25.434625265607433,-22.562212644609694,-24.53040237096988,-17.961896025307446,-15.25837161980075
-30.29234114668987,-25.570578729080346,-16.29808345489441,-21.563184069657943,-19.12760353762699,-30.31471209040265,-28.448837556895,-26.048205578219335,-22.168372121918427,-24.28511188429234,-33.851465367175614,-26.06615595012165,-21.644272797836567,-18.867869534170662,-23.583082897054652,-30.05769664004289,-31.9033059346983,-25.203075715580972,-26.906407612640404,-25.5925073278392,-26.058225667851225,-22.85771496869949,-18.41235636696044,-13.666758261448145,-23.473467781087674,-27.949534459897716,-22.899020807822215,-20.112473468223257,-22.22867275796279,-15.324434194869456,-19.45505990962873,-27.105708348131976
-18.483129595114963,-8.118031770632221,-4.423038435488798,5.369810611773219,1.5414629210411992,-1.4005649385597767,-16.309683579765466,-12.416967992643073,-5.604373457263256,-17.459630923559125,-13.473888063720146,-5.978151481354032,-10.571505163650949,-6.286502867381807,-22.52955011819912,-10.24381947870497,-13.365962636090643,-10.562707579669008,-2.6176770770904616,-10.894776682675548,-8.04934695819821,-14.203859608953893,-16.157833761302044,2.504166819790074,-13.023469061934138,-16.10999341861781,-16.948532513820986,-15.581098659811879,0.6352693922496635,0.15138496950774954,-11.248536757123732,-7.254826903030805
5.849140570626961,2.288089059235299,12.971340794162467,22.457533091115117,11.571151647588824,14.01580106190281,5.586025336076708,13.054838106075186,10.934426787241128,11.927027874628834,13.916441720125823,3.3763142478353463,14.086707408548326,9.533195744711197,2.8271826501391093,6.547204387735079,6.535691206647469,7.163352365580392,17.04576473304709,5.8418491748105295,11.205970923315892,5.801153658523116,4.479502510667254,20.015652276926538,15.09297274047035,11.674729258253475,4.384125721212213,7.340269851352944,21.246283773410017,13.76097799761661,11.000885981838463,20.550235371647915
